Time,Temp,Pressure,KE,U
50.390000,126.224842,2.055546,99.176962,-27.296363
50.400000,126.284027,2.046972,99.223465,-27.338504
50.410000,126.275362,2.031010,99.216657,-27.333185
50.420000,126.178759,2.005707,99.140754,-27.258864
50.430000,125.972489,1.969068,98.978684,-27.092964
50.440000,125.637014,1.920321,98.715096,-26.836266
50.450000,125.161452,1.858160,98.341439,-26.463066
50.460000,124.554435,1.783815,97.864496,-25.979511
50.470000,123.857250,1.702383,97.316706,-25.439245
50.480000,123.152904,1.620550,96.763289,-24.880175
50.490000,122.561759,1.550152,96.298817,-24.414564
50.500000,122.215087,1.502267,96.026431,-24.126210
50.510000,122.209668,1.487146,96.022173,-24.126330
50.520000,122.566789,1.505818,96.302769,-24.410362
50.530000,123.222110,1.552686,96.817666,-24.931607
50.540000,124.053345,1.616618,97.470781,-25.591336
50.550000,124.927180,1.685636,98.157367,-26.288234
50.560000,125.737593,1.749427,98.794122,-26.927392
50.570000,126.421998,1.801977,99.331871,-27.459984
50.580000,126.958338,1.841122,99.753282,-27.874871
50.590000,127.353207,1.867309,100.063538,-28.183326
50.600000,127.629742,1.881844,100.280816,-28.393068
50.610000,127.818244,1.887471,100.428925,-28.533770
50.620000,127.949776,1.887087,100.532271,-28.635432
50.630000,128.052440,1.882922,100.612937,-28.714771
50.640000,128.149057,1.877239,100.688850,-28.795284
50.650000,128.255425,1.870988,100.772425,-28.878392
50.660000,128.379658,1.865149,100.870037,-28.975953
50.670000,128.522600,1.859808,100.982349,-29.088557
50.680000,128.679073,1.854265,101.105293,-29.206549
50.690000,128.839726,1.848374,101.231521,-29.338877
50.700000,128.993045,1.840390,101.351986,-29.459989
50.710000,129.127558,1.829272,101.457675,-29.560789
50.720000,129.233284,1.814814,101.540745,-29.649810
50.730000,129.302346,1.795137,101.595008,-29.693619
50.740000,129.328592,1.770873,101.615630,-29.714613
50.750000,129.306876,1.741148,101.598568,-29.697946
50.760000,129.232380,1.705609,101.540035,-29.639882
50.770000,129.099814,1.663662,101.435876,-29.530833
50.780000,128.903051,1.615153,101.281276,-29.371345
50.790000,128.635882,1.560682,101.071357,-29.178460
50.800000,128.293383,1.498194,100.802249,-28.904322
50.810000,127.873859,1.429277,100.472623,-28.580359
50.820000,127.381208,1.353477,100.085538,-28.182237
50.830000,126.825535,1.273294,99.648937,-27.745232
50.840000,126.222690,1.190382,99.175272,-27.276393
50.850000,125.592382,1.107013,98.680028,-26.791417
50.860000,124.955173,1.025101,98.179362,-26.295579
50.870000,124.330898,0.947465,97.688859,-25.815474
50.880000,123.739573,0.875532,97.224245,-25.344675
50.890000,123.204830,0.812909,96.804089,-24.923217
50.900000,122.758351,0.762465,96.453282,-24.565033
50.910000,122.441418,0.728766,96.204263,-24.313631
50.920000,122.300828,0.716284,96.093799,-24.206371
50.930000,122.378849,0.728698,96.155102,-24.271740
50.940000,122.699780,0.767681,96.407263,-24.518382
50.950000,123.259610,0.833389,96.847130,-24.959776
50.960000,124.024054,0.922385,97.447767,-25.568573
50.970000,124.935624,1.028539,98.164003,-26.287955
50.980000,125.926578,1.145850,98.942611,-27.080501
50.990000,126.931590,1.266803,99.732266,-27.872400
51.000000,127.896593,1.386034,100.490485,-28.626590
51.010000,128.782730,1.499991,101.186737,-29.329043
51.020000,129.565686,1.604819,101.801919,-29.938860
51.030000,130.233222,1.699686,102.326413,-30.468485
51.040000,130.782027,1.783011,102.757619,-30.899099
51.050000,131.214870,1.854790,103.097710,-31.238463
51.060000,131.538577,1.915004,103.352052,-31.486588
51.070000,131.761982,1.964610,103.527585,-31.661348
51.080000,131.894731,2.003792,103.631889,-31.759450
51.090000,131.946806,2.034004,103.672805,-31.805234
51.100000,131.927732,2.055081,103.657818,-31.784192
51.110000,131.846244,2.068493,103.593792,-31.719639
51.120000,131.710390,2.074757,103.487049,-31.612436
51.130000,131.527514,2.074600,103.343360,-31.468346
51.140000,131.304394,2.068725,103.168051,-31.292678
51.150000,131.047141,2.057808,102.965923,-31.090241
51.160000,130.761301,2.042503,102.741334,-30.865380
51.170000,130.452224,2.022984,102.498487,-30.611367
51.180000,130.124765,2.000808,102.241197,-30.353876
51.190000,129.783310,1.976332,101.972910,-30.090938
51.200000,129.431854,1.949874,101.696765,-29.820105
51.210000,129.073730,1.921480,101.415381,-29.533192
51.220000,128.711684,1.891837,101.130915,-29.237770
51.230000,128.347801,1.862053,100.845007,-28.951885
51.240000,127.983926,1.832275,100.559104,-28.671495
51.250000,127.622235,1.802437,100.274917,-28.387297
51.260000,127.265985,1.773273,99.995006,-28.107277
51.270000,126.920591,1.745460,99.723624,-27.835644
51.280000,126.594262,1.719904,99.467222,-27.578839
51.290000,126.297968,1.697737,99.234419,-27.345539
51.300000,126.044193,1.680193,99.035024,-27.145687
51.310000,125.844321,1.668378,98.877981,-26.988420
51.320000,125.705158,1.663189,98.768638,-26.884735
51.330000,125.625584,1.664078,98.706116,-26.822872
51.340000,125.594724,1.670319,98.681868,-26.799853
51.350000,125.593111,1.680162,98.680601,-26.800018
51.360000,125.596898,1.691466,98.683576,-26.804289
51.370000,125.584339,1.702272,98.673708,-26.795295
51.380000,125.542047,1.711599,98.640479,-26.767581
51.390000,125.469885,1.718733,98.583780,-26.704633
51.400000,125.383091,1.725953,98.515585,-26.640390
51.410000,125.309306,1.734765,98.457611,-26.575106
51.420000,125.281540,1.749010,98.435794,-26.557119
51.430000,125.328717,1.770252,98.472862,-26.587683
51.440000,125.466393,1.800490,98.581036,-26.695848
51.450000,125.692083,1.839129,98.758364,-26.874056
51.460000,125.986788,1.884054,98.989919,-27.101560
51.470000,126.320946,1.932641,99.252473,-27.360180
51.480000,126.662480,1.982250,99.520822,-27.635199
51.490000,126.983953,2.029940,99.773409,-27.899472
51.500000,127.266540,2.073056,99.995442,-28.121685
51.510000,127.500469,2.110959,100.179243,-28.305299
51.520000,127.683982,2.143510,100.323433,-28.454510
51.530000,127.821291,2.170657,100.431319,-28.567309
51.540000,127.920003,2.193151,100.508879,-28.655217
51.550000,127.989208,2.211201,100.563254,-28.714405
51.560000,128.037816,2.225516,100.601446,-28.752091
51.570000,128.073649,2.236958,100.629601,-28.779801
51.580000,128.103324,2.246299,100.652917,-28.808242
51.590000,128.132015,2.253243,100.675460,-28.825084
51.600000,128.163326,2.258531,100.700062,-28.844121
51.610000,128.199292,2.262523,100.728320,-28.872329
51.620000,128.240564,2.265219,100.760749,-28.910231
51.630000,128.286393,2.266023,100.796757,-28.946362
51.640000,128.334589,2.265140,100.834625,-28.989906
51.650000,128.381567,2.261708,100.871537,-29.027143
51.660000,128.422165,2.255420,100.903436,-29.059551
51.670000,128.449103,2.245314,100.924601,-29.075910
51.680000,128.452407,2.230674,100.927197,-29.073890
51.690000,128.418876,2.209815,100.900851,-29.032294
51.700000,128.331216,2.181887,100.831975,-28.953865
51.710000,128.167002,2.144963,100.702949,-28.821258
51.720000,127.898304,2.096936,100.491830,-28.617842
51.730000,127.492561,2.034473,100.173031,-28.301572
51.740000,126.915313,1.955157,99.719477,-27.850513
51.750000,126.137601,1.856756,99.108415,-27.235723
51.760000,125.149733,1.739599,98.332232,-26.459386
51.770000,123.981747,1.606702,97.414525,-25.532878
51.780000,122.724928,1.467479,96.427022,-24.538009
51.790000,121.539782,1.336523,95.495833,-23.591128
51.800000,120.630012,1.232877,94.781011,-22.861390
51.810000,120.175474,1.174013,94.423873,-22.516509
51.820000,120.253505,1.165695,94.485183,-22.586691
51.830000,120.802672,1.202674,94.916673,-23.027021
51.840000,121.657515,1.270175,95.588338,-23.708510
51.850000,122.624904,1.350781,96.348431,-24.481373
51.860000,123.548541,1.429526,97.074148,-25.210805
51.870000,124.334457,1.497601,97.691655,-25.829103
51.880000,124.944399,1.550657,98.170897,-26.302012
51.890000,125.376037,1.588068,98.510042,-26.634096
51.900000,125.644590,1.610899,98.721048,-26.843458
51.910000,125.770602,1.620370,98.820058,-26.941102
51.920000,125.773133,1.617944,98.822047,-26.942157
51.930000,125.666356,1.604789,98.738151,-26.857739
51.940000,125.458593,1.581681,98.574907,-26.694376
51.950000,125.152959,1.549260,98.334766,-26.459875
51.960000,124.748440,1.507203,98.016928,-26.142451
51.970000,124.242201,1.456046,97.619168,-25.750583
51.980000,123.632625,1.396528,97.140215,-25.293800
51.990000,122.923055,1.327576,96.582694,-24.730640
52.000000,122.127656,1.252436,95.957735,-24.104669
52.010000,121.278420,1.174082,95.290476,-23.429717
52.020000,120.431147,1.098531,94.624760,-22.760309
52.030000,119.667588,1.033579,94.024819,-22.161031
52.040000,119.087954,0.987842,93.569391,-21.695169
52.050000,118.790071,0.971005,93.335339,-21.457692
52.060000,118.839492,0.988998,93.374169,-21.501616
52.070000,119.243325,1.041413,93.691468,-21.810999
52.080000,119.943320,1.124185,94.241466,-22.371923
52.090000,120.833485,1.226499,94.940883,-23.077384
52.100000,121.792335,1.336752,95.694268,-23.824901
52.110000,122.712438,1.445702,96.417208,-24.551160
52.120000,123.516992,1.544935,97.049359,-25.173940
52.130000,124.162687,1.631151,97.556693,-25.686816
52.140000,124.634168,1.701754,97.927143,-26.061861
52.150000,124.936322,1.756758,98.164551,-26.303311
52.160000,125.087217,1.797245,98.283111,-26.420137
52.170000,125.113393,1.825871,98.303679,-26.444316
52.180000,125.046414,1.844899,98.251052,-26.389707
52.190000,124.920269,1.857830,98.151938,-26.294108
52.200000,124.768793,1.867258,98.032920,-26.173350
52.210000,124.622726,1.876464,97.918153,-26.062732
52.220000,124.506378,1.887210,97.826736,-25.970408
52.230000,124.435017,1.900923,97.770667,-25.908510
52.240000,124.414115,1.918584,97.754244,-25.892233
52.250000,124.439707,1.939597,97.774352,-25.912853
52.260000,124.500549,1.962929,97.822157,-25.961347
52.270000,124.581734,1.987185,97.885945,-26.025819
52.280000,124.667868,2.010674,97.953622,-26.088664
52.290000,124.745458,2.033027,98.014585,-26.160957
52.300000,124.804322,2.052301,98.060836,-26.212859
52.310000,124.837931,2.067594,98.087243,-26.233840
52.320000,124.843258,2.079494,98.091429,-26.243407
52.330000,124.820041,2.086976,98.073187,-26.219463
52.340000,124.769943,2.091091,98.033824,-26.185305
52.350000,124.695716,2.091368,97.975502,-26.126723
52.360000,124.600777,2.088122,97.900908,-26.046488
52.370000,124.488872,2.082641,97.812982,-25.969300
52.380000,124.363565,2.074120,97.714526,-25.870630
52.390000,124.228395,2.063401,97.608321,-25.764268
52.400000,124.086853,2.050622,97.497108,-25.647404
52.410000,123.942158,2.036380,97.383420,-25.528074
52.420000,123.797410,2.021030,97.269688,-25.408701
52.430000,123.655566,2.004913,97.158240,-25.291623
52.440000,123.519476,1.988592,97.051311,-25.184547
52.450000,123.391606,1.971891,96.950841,-25.078475
52.460000,123.273829,1.955527,96.858302,-24.985888
52.470000,123.167473,1.939449,96.774737,-24.902323
52.480000,123.073163,1.923535,96.700636,-24.822831
52.490000,122.990694,1.907806,96.635838,-24.747202
52.500000,122.918308,1.892861,96.578963,-24.690547
52.510000,122.852644,1.877984,96.527370,-24.639262
52.520000,122.789330,1.862588,96.477624,-24.584431
52.530000,122.722672,1.847138,96.425249,-24.543316
52.540000,122.645677,1.830143,96.364752,-24.488760
52.550000,122.550754,1.811007,96.290170,-24.414688
52.560000,122.430946,1.789439,96.196035,-24.321029
52.570000,122.281087,1.765095,96.078288,-24.203558
52.580000,122.099382,1.737968,95.935520,-24.060798
52.590000,121.889551,1.708552,95.770652,-23.895540
52.600000,121.662207,1.677982,95.592024,-23.716131
52.610000,121.435635,1.648313,95.414002,-23.542414
52.620000,121.235125,1.621977,95.256458,-23.394459
52.630000,121.089566,1.600994,95.142090,-23.278704
52.640000,121.026249,1.588625,95.092341,-23.233353
52.650000,121.065021,1.586248,95.122805,-23.263418
52.660000,121.213639,1.594794,95.239577,-23.380508
52.670000,121.465812,1.613414,95.437714,-23.574117
52.680000,121.802986,1.641049,95.702636,-23.845774
52.690000,122.199325,1.674530,96.014046,-24.158512
52.700000,122.627340,1.711667,96.350345,-24.501430
52.710000,123.062426,1.749554,96.692200,-24.844103
52.720000,123.485441,1.786466,97.024570,-25.176960
52.730000,123.883398,1.820991,97.337250,-25.489851
52.740000,124.248781,1.852443,97.624338,-25.782392
52.750000,124.577982,1.879814,97.882997,-26.040953
52.760000,124.870239,1.902827,98.112628,-26.264843
52.770000,125.126059,1.922080,98.313630,-26.471159
52.780000,125.346362,1.937300,98.486726,-26.655036
52.790000,125.532530,1.947812,98.633002,-26.801175
52.800000,125.686129,1.954158,98.753687,-26.921755
52.810000,125.808712,1.956904,98.850002,-27.028899
52.820000,125.901637,1.954998,98.923015,-27.096347
52.830000,125.966784,1.950015,98.974202,-27.158281
52.840000,126.006129,1.941233,99.005116,-27.194539
52.850000,126.021641,1.928660,99.017304,-27.201123
52.860000,126.015835,1.913307,99.012742,-27.196431
52.870000,125.991751,1.895305,98.993818,-27.177359
52.880000,125.952948,1.875312,98.963331,-27.152187
52.890000,125.903389,1.853329,98.924392,-27.113079
52.900000,125.847350,1.829858,98.880361,-27.063433
52.910000,125.789111,1.805639,98.834601,-27.012080
52.920000,125.732419,1.781366,98.790058,-26.967459
52.930000,125.680300,1.757185,98.749107,-26.926439
52.940000,125.634305,1.733350,98.712967,-26.890433
52.950000,125.593677,1.710370,98.681045,-26.869742
52.960000,125.555286,1.686660,98.650881,-26.829112
52.970000,125.513402,1.663218,98.617972,-26.796775
52.980000,125.460109,1.638976,98.576099,-26.755556
52.990000,125.386607,1.613264,98.518347,-26.698439
53.000000,125.285026,1.585504,98.438533,-26.619097
53.010000,125.151115,1.555695,98.333317,-26.519510
53.020000,124.987180,1.523489,98.204511,-26.384896
53.030000,124.804652,1.490774,98.061095,-26.240568
53.040000,124.625406,1.459651,97.920259,-26.103771
53.050000,124.479941,1.432737,97.805964,-25.993197
53.060000,124.402047,1.412930,97.744762,-25.930504
53.070000,124.421218,1.403395,97.759825,-25.950158
53.080000,124.554378,1.405416,97.864451,-26.060297
53.090000,124.800002,1.418352,98.057442,-26.248907
53.100000,125.137697,1.440997,98.322774,-26.515990
53.110000,125.533675,1.469489,98.633901,-26.818222
53.120000,125.948273,1.501055,98.959658,-27.145812
53.130000,126.343876,1.531691,99.270489,-27.458025
53.140000,126.690802,1.558323,99.543075,-27.726000
53.150000,126.969369,1.579490,99.761950,-27.945252
53.160000,127.169752,1.593703,99.919394,-28.097225
53.170000,127.290100,1.600935,100.013953,-28.185968
53.180000,127.334590,1.601514,100.048910,-28.214984
53.190000,127.311356,1.595692,100.030655,-28.179702
53.200000,127.230463,1.585368,99.967095,-28.110133
53.210000,127.102992,1.571374,99.866940,-28.009326
53.220000,126.940200,1.554609,99.739031,-27.880861
53.230000,126.753419,1.536681,99.592274,-27.744441
53.240000,126.554350,1.517598,99.435863,-27.581979
53.250000,126.355262,1.499051,99.279435,-27.413947
53.260000,126.169279,1.483026,99.133305,-27.267181
53.270000,126.009701,1.470089,99.007923,-27.135703
53.280000,125.888553,1.461606,98.912734,-27.034518
53.290000,125.814724,1.458863,98.854726,-26.981771
53.300000,125.791437,1.461199,98.836429,-26.958198
53.310000,125.814561,1.468921,98.854598,-26.976920
53.320000,125.873018,1.480749,98.900529,-27.023692
53.330000,125.950516,1.494920,98.961420,-27.080038
53.340000,126.028919,1.510437,99.023022,-27.147924
53.350000,126.091833,1.525299,99.072455,-27.203345
53.360000,126.128525,1.538501,99.101285,-27.237735
53.370000,126.137157,1.549840,99.108067,-27.249605
53.380000,126.125674,1.559762,99.099044,-27.239677
53.390000,126.110999,1.570001,99.087514,-27.226921
53.400000,126.115930,1.582579,99.091389,-27.229516
53.410000,126.164090,1.599584,99.129228,-27.266323
53.420000,126.274367,1.622660,99.215875,-27.352386
53.430000,126.455992,1.653044,99.358581,-27.506151
53.440000,126.706211,1.689226,99.555182,-27.697941
53.450000,127.011505,1.730110,99.795057,-27.922480
53.460000,127.350815,1.774595,100.061658,-28.184844
53.470000,127.700132,1.820818,100.336122,-28.476734
53.480000,128.036730,1.864914,100.600593,-28.742043
53.490000,128.341903,1.905706,100.840373,-28.982385
53.500000,128.602175,1.941778,101.044873,-29.187201
53.510000,128.808932,1.972164,101.207325,-29.349783
53.520000,128.957437,1.996268,101.324008,-29.466482
53.530000,129.045641,2.013771,101.393311,-29.535746
53.540000,129.073115,2.024533,101.414898,-29.557281
53.550000,129.040296,2.028536,101.389111,-29.531449
53.560000,128.948071,2.025845,101.316649,-29.458955
53.570000,128.797835,2.016370,101.198606,-29.335385
53.580000,128.591348,2.000813,101.036365,-29.173096
53.590000,128.331117,1.979044,100.831897,-28.963094
53.600000,128.021175,1.952037,100.588371,-28.719383
53.610000,127.667138,1.920018,100.310198,-28.435494
53.620000,127.276729,1.884365,100.003447,-28.128354
53.630000,126.860155,1.846006,99.676138,-27.800525
53.640000,126.430206,1.806358,99.338321,-27.462040
53.650000,126.002895,1.766419,99.002575,-27.109103
53.660000,125.597091,1.729548,98.683728,-26.789246
53.670000,125.234325,1.697229,98.398697,-26.503061
53.680000,124.938542,1.672050,98.166295,-26.274924
53.690000,124.734157,1.656114,98.005706,-26.118696
53.700000,124.643089,1.651473,97.934153,-26.051803
53.710000,124.680898,1.659306,97.963860,-26.081176
53.720000,124.853189,1.680055,98.099232,-26.211403
53.730000,125.153178,1.713673,98.334938,-26.453539
53.740000,125.561656,1.757295,98.655886,-26.770463
53.750000,126.049984,1.808780,99.039573,-27.155834
53.760000,126.584475,1.864787,99.459532,-27.582933
53.770000,127.131308,1.921225,99.889188,-28.008554
53.780000,127.660460,1.975738,100.304951,-28.425433
53.790000,128.147808,2.025563,100.687869,-28.809133
53.800000,128.575736,2.069237,101.024099,-29.156839
53.810000,128.931867,2.104400,101.303917,-29.437006
53.820000,129.207449,2.130250,101.520447,-29.648347
53.830000,129.395800,2.146465,101.668437,-29.796654
53.840000,129.490791,2.152376,101.743073,-29.877152
53.850000,129.485986,2.146901,101.739297,-29.873933
53.860000,129.374501,2.129236,101.651702,-29.775896
53.870000,129.150059,2.099922,101.475354,-29.599979
53.880000,128.809874,2.058483,101.208065,-29.332761
53.890000,128.358756,2.005440,100.853614,-28.972347
53.900000,127.813976,1.943428,100.425572,-28.548406
53.910000,127.209576,1.874968,99.950684,-28.065694
53.920000,126.596982,1.805782,99.469359,-27.581296
53.930000,126.038880,1.741407,99.030849,-27.134291
53.940000,125.595345,1.687811,98.682356,-26.778348
53.950000,125.306200,1.648856,98.455170,-26.545509
53.960000,125.177268,1.625300,98.353866,-26.440581
53.970000,125.178176,1.614824,98.354579,-26.444322
53.980000,125.254219,1.612642,98.414328,-26.512694
53.990000,125.345389,1.613215,98.485961,-26.592191
54.000000,125.403800,1.612299,98.531856,-26.644661
54.010000,125.404128,1.607412,98.532114,-26.644722
54.020000,125.344928,1.598430,98.485599,-26.591563
54.030000,125.243137,1.587581,98.405621,-26.515343
54.040000,125.125362,1.576577,98.313083,-26.421120
54.050000,125.019614,1.567962,98.229995,-26.331197
54.060000,124.948724,1.564526,98.174295,-26.280112
54.070000,124.927248,1.566430,98.157421,-26.251941
54.080000,124.961704,1.575431,98.184493,-26.278961
54.090000,125.052765,1.590855,98.256042,-26.345093
54.100000,125.198434,1.612918,98.370497,-26.459611
54.110000,125.396336,1.641270,98.525991,-26.620625
54.120000,125.643885,1.674794,98.720495,-26.809762
54.130000,125.937091,1.713388,98.950871,-27.034871
54.140000,126.269439,1.756686,99.212003,-27.301855
54.150000,126.630829,1.802571,99.495953,-27.580947
54.160000,127.007633,1.850233,99.792015,-27.877702
54.170000,127.384120,1.897737,100.087827,-28.174211
54.180000,127.744599,1.943380,100.371060,-28.457998
54.190000,128.075438,1.986132,100.631007,-28.729330
54.200000,128.366342,2.023877,100.859575,-28.958074
54.210000,128.611344,2.056331,101.052077,-29.150524
54.220000,128.809166,2.082950,101.207509,-29.300220
54.230000,128.962597,2.104295,101.328062,-29.420362
54.240000,129.077889,2.120800,101.418649,-29.515984
54.250000,129.163560,2.132419,101.485962,-29.577300
54.260000,129.229251,2.140657,101.537577,-29.628377
54.270000,129.284805,2.146343,101.581226,-29.676993
54.280000,129.338999,2.149521,101.623807,-29.713747
54.290000,129.398348,2.151681,101.670439,-29.765679
54.300000,129.466172,2.152391,101.723729,-29.819001
54.310000,129.542096,2.151820,101.783384,-29.878912
54.320000,129.621859,2.150025,101.846055,-29.953008
54.330000,129.697391,2.145314,101.905402,-30.013005
54.340000,129.757536,2.137143,101.952659,-30.061060
54.350000,129.789142,2.124558,101.977493,-30.092174
54.360000,129.777922,2.106078,101.968676,-30.089696
54.370000,129.709857,2.079809,101.915196,-30.026090
54.380000,129.572508,2.045689,101.807279,-29.913410
54.390000,129.356249,2.002796,101.637361,-29.738537
54.400000,129.055682,1.950875,101.401201,-29.497190
54.410000,128.670187,1.890642,101.098310,-29.199814
54.420000,128.204236,1.822174,100.732205,-28.833533
54.430000,127.667691,1.746793,100.310633,-28.406137
54.440000,127.075463,1.666784,99.845310,-27.940276
54.450000,126.447273,1.584196,99.351730,-27.445840
54.460000,125.808350,1.501829,98.849718,-26.942608
54.470000,125.191388,1.422640,98.364960,-26.445203
54.480000,124.636991,1.351650,97.929362,-26.007569
54.490000,124.190618,1.292593,97.578639,-25.649395
54.500000,123.894470,1.249746,97.345950,-25.409995
54.510000,123.774780,1.225385,97.251907,-25.305163
54.520000,123.830373,1.219939,97.295588,-25.345219
54.530000,124.029239,1.230517,97.451841,-25.504438
54.540000,124.316657,1.251887,97.677669,-25.733512
54.550000,124.631604,1.278190,97.925129,-25.978076
54.560000,124.924509,1.305240,98.155269,-26.209368
54.570000,125.169481,1.330251,98.347748,-26.401504
54.580000,125.368328,1.352894,98.503985,-26.550670
54.590000,125.546027,1.375372,98.643606,-26.682557
54.600000,125.739142,1.400705,98.795340,-26.826691
54.610000,125.981812,1.431715,98.986009,-27.010578
54.620000,126.293619,1.470164,99.231002,-27.255353
54.630000,126.673608,1.515758,99.529565,-27.560183
54.640000,127.102331,1.566771,99.866420,-27.914809
54.650000,127.549089,1.619303,100.217445,-28.272654
54.660000,127.981533,1.670724,100.557224,-28.618951
54.670000,128.373664,1.718015,100.865327,-28.922068
54.680000,128.709655,1.760480,101.129321,-29.191409
54.690000,128.984261,1.796504,101.345084,-29.401176
54.700000,129.200469,1.826882,101.514962,-29.570330
54.710000,129.366608,1.851979,101.645500,-29.700063
54.720000,129.493600,1.872650,101.745280,-29.799089
54.730000,129.592390,1.890013,101.822901,-29.881676
54.740000,129.671906,1.904314,101.885378,-29.943765
54.750000,129.737772,1.916478,101.937130,-30.000810
54.760000,129.792118,1.926192,101.979831,-30.043518
54.770000,129.833862,1.933330,102.012630,-30.071006
54.780000,129.859160,1.937998,102.032507,-30.091176
54.790000,129.862262,1.939206,102.034944,-30.088485
54.800000,129.836473,1.937066,102.014681,-30.074030
54.810000,129.775093,1.930304,101.966454,-30.026130
54.820000,129.672146,1.918679,101.885566,-29.945521
54.830000,129.523343,1.901897,101.768649,-29.828757
54.840000,129.327322,1.880187,101.614632,-29.680172
54.850000,129.086360,1.853433,101.425305,-29.490587
54.860000,128.807291,1.822891,101.206036,-29.276263
54.870000,128.502120,1.789361,100.966258,-29.035687
54.880000,128.187935,1.754810,100.719397,-28.787839
54.890000,127.885612,1.721540,100.481857,-28.554681
54.900000,127.617254,1.691720,100.271004,-28.353742
54.910000,127.402778,1.666598,100.102486,-28.184507
54.920000,127.256189,1.648266,99.987309,-28.074516
54.930000,127.182687,1.636581,99.929557,-28.011550
54.940000,127.177556,1.632117,99.925525,-28.013692
54.950000,127.227478,1.632995,99.964750,-28.053867
54.960000,127.313503,1.637742,100.032342,-28.122503
54.970000,127.414888,1.644458,100.112002,-28.203122
54.980000,127.512529,1.651836,100.188719,-28.291536
54.990000,127.590969,1.657719,100.250351,-28.359085
55.000000,127.639531,1.660622,100.288507,-28.386506
55.010000,127.652208,1.661132,100.298467,-28.396492
55.020000,127.627100,1.659049,100.278740,-28.387541
55.030000,127.565765,1.654032,100.230548,-28.350049
55.040000,127.472090,1.645745,100.156946,-28.270697
55.050000,127.351750,1.635675,100.062393,-28.175761
55.060000,127.212039,1.624304,99.952619,-28.065549
55.070000,127.061618,1.612707,99.834431,-27.952320
55.080000,126.910224,1.600883,99.715478,-27.821881
55.090000,126.767828,1.590976,99.603596,-27.709507
55.100000,126.644053,1.583676,99.506343,-27.617279
55.110000,126.547615,1.578627,99.430570,-27.524739
55.120000,126.484526,1.578041,99.381000,-27.475035
55.130000,126.457227,1.581211,99.359551,-27.448208
55.140000,126.464347,1.588464,99.365145,-27.454086
55.150000,126.500516,1.599510,99.393564,-27.493884
55.160000,126.556865,1.612555,99.437838,-27.538739
55.170000,126.622166,1.626754,99.489146,-27.585195
55.180000,126.684396,1.642112,99.538042,-27.651114
55.190000,126.731873,1.655618,99.575345,-27.683458
55.200000,126.754614,1.667228,99.593213,-27.696246
55.210000,126.745381,1.677143,99.585959,-27.705681
55.220000,126.699767,1.683023,99.550119,-27.664416
55.230000,126.616684,1.685906,99.484839,-27.599045
55.240000,126.498702,1.685753,99.392138,-27.506042
55.250000,126.351838,1.683317,99.276746,-27.395625
55.260000,126.185142,1.678696,99.145769,-27.258619
55.270000,126.009636,1.673341,99.007872,-27.114634
55.280000,125.837129,1.668778,98.872330,-26.983981
55.290000,125.678738,1.664826,98.747880,-26.848216
55.300000,125.543231,1.663421,98.641409,-26.741459
55.310000,125.435526,1.664528,98.556783,-26.656795
55.320000,125.356539,1.668674,98.494722,-26.605943
55.330000,125.303269,1.674613,98.452867,-26.564396
55.340000,125.269762,1.682259,98.426540,-26.538436
55.350000,125.249228,1.690731,98.410406,-26.517281
55.360000,125.235146,1.699869,98.399342,-26.506471
55.370000,125.222433,1.708961,98.389352,-26.496624
55.380000,125.208256,1.717958,98.378214,-26.490990
55.390000,125.191689,1.726519,98.365197,-26.483397
55.400000,125.172870,1.734420,98.350411,-26.468583
55.410000,125.152410,1.741946,98.334335,-26.452505
55.420000,125.130407,1.749120,98.317047,-26.435255
55.430000,125.106144,1.756143,98.297982,-26.421704
55.440000,125.078755,1.762260,98.276463,-26.394710
55.450000,125.047667,1.768164,98.252036,-26.370232
55.460000,125.013789,1.773268,98.225417,-26.332505
55.470000,124.980705,1.779082,98.199423,-26.311623
55.480000,124.954562,1.785467,98.178882,-26.296028
55.490000,124.943497,1.792935,98.170188,-26.286776
55.500000,124.956872,1.802308,98.180697,-26.291286
55.510000,125.003336,1.814549,98.217205,-26.321975
55.520000,125.088608,1.830331,98.284205,-26.388861
55.530000,125.214291,1.849439,98.382956,-26.487697
55.540000,125.376664,1.871406,98.510534,-26.615684
55.550000,125.567194,1.895305,98.660237,-26.765967
55.560000,125.774159,1.919900,98.822854,-26.929281
55.570000,125.984129,1.944016,98.987830,-27.100415
55.580000,126.183710,1.965999,99.144644,-27.263371
55.590000,126.360349,1.984264,99.283433,-27.402838
55.600000,126.502188,1.997770,99.394878,-27.514920
55.610000,126.597664,2.005303,99.469895,-27.590641
55.620000,126.634852,2.005641,99.499114,-27.620709
55.630000,126.600075,1.997456,99.471789,-27.594454
55.640000,126.476894,1.979001,99.375004,-27.493525
55.650000,126.245455,1.949022,99.193158,-27.313287
55.660000,125.883366,1.906136,98.908659,-27.046897
55.670000,125.368464,1.847235,98.504092,-26.643902
55.680000,124.685163,1.771796,97.967211,-26.102417
55.690000,123.835287,1.680938,97.299449,-25.433949
55.700000,122.851712,1.577909,96.526638,-24.658123
55.710000,121.810421,1.470029,95.708478,-23.834433
55.720000,120.830319,1.367935,94.938396,-23.046465
55.730000,120.050216,1.285395,94.325456,-22.427623
55.740000,119.584298,1.232949,93.959376,-22.070257
55.750000,119.475164,1.213696,93.873628,-21.987225
