Time,Temp,Pressure,KE,U
5.370000,123.519177,1.737250,191.021166,-49.312774
5.380000,123.444721,1.737902,190.906020,-49.203207
5.390000,123.341786,1.735369,190.746833,-49.049941
5.400000,123.207222,1.729270,190.538731,-48.842664
5.410000,123.035338,1.719265,190.272914,-48.577994
5.420000,122.818240,1.704854,189.937174,-48.248995
5.430000,122.547423,1.685294,189.518358,-47.836830
5.440000,122.217168,1.660009,189.007622,-47.321216
5.450000,121.829624,1.629760,188.408289,-46.721109
5.460000,121.400954,1.596215,187.745355,-46.060812
5.470000,120.966157,1.562605,187.072946,-45.389025
5.480000,120.578401,1.533636,186.473285,-44.777917
5.490000,120.298757,1.515281,186.040819,-44.340350
5.500000,120.176743,1.512059,185.852125,-44.155214
5.510000,120.230075,1.525326,185.934603,-44.239963
5.520000,120.436173,1.553107,186.253331,-44.564190
5.530000,120.741044,1.590416,186.724812,-45.042054
5.540000,121.079548,1.631341,187.248304,-45.576224
5.550000,121.394586,1.670303,187.735507,-46.066614
5.560000,121.647273,1.703458,188.126285,-46.447738
5.570000,121.817807,1.729510,188.390015,-46.722095
5.580000,121.900845,1.746946,188.518432,-46.844070
5.590000,121.899975,1.756432,188.517086,-46.841437
5.600000,121.823748,1.758414,188.399202,-46.716733
5.610000,121.683131,1.753980,188.181740,-46.492386
5.620000,121.490405,1.744389,187.883690,-46.192950
5.630000,121.258829,1.731033,187.525561,-45.844365
5.640000,121.002502,1.714691,187.129154,-45.440998
5.650000,120.736704,1.697698,186.718100,-45.044803
5.660000,120.477038,1.680867,186.316528,-44.647218
5.670000,120.238582,1.665686,185.947759,-44.271668
5.680000,120.035554,1.653892,185.633778,-43.956592
5.690000,119.880073,1.646646,185.393328,-43.720807
5.700000,119.781204,1.644561,185.240429,-43.567415
5.710000,119.744354,1.648359,185.183441,-43.515842
5.720000,119.770410,1.657584,185.223736,-43.545645
5.730000,119.854690,1.672325,185.354073,-43.677023
5.740000,119.986749,1.691028,185.558302,-43.871799
5.750000,120.150798,1.712473,185.812002,-44.121987
5.760000,120.326946,1.734579,186.084413,-44.391016
5.770000,120.493631,1.755232,186.342190,-44.645399
5.780000,120.629861,1.772609,186.552868,-44.863415
5.790000,120.716871,1.784269,186.687427,-44.988721
5.800000,120.738837,1.789272,186.721398,-45.024067
5.810000,120.683098,1.786298,186.635198,-44.944518
5.820000,120.540215,1.774261,186.414231,-44.724380
5.830000,120.304437,1.752962,186.049603,-44.365708
5.840000,119.975093,1.722233,185.540275,-43.856249
5.850000,119.558126,1.682943,184.895440,-43.210385
5.860000,119.068721,1.636978,184.138581,-42.462342
5.870000,118.533969,1.586725,183.311591,-41.637329
5.880000,117.993473,1.536067,182.475720,-40.796784
5.890000,117.496440,1.489870,181.707064,-40.023138
5.900000,117.094286,1.453161,181.085137,-39.402391
5.910000,116.830257,1.429941,180.676818,-38.997034
5.920000,116.729087,1.422474,180.520360,-38.840568
5.930000,116.791157,1.430996,180.616351,-38.938879
5.940000,116.993969,1.453475,180.929998,-39.256354
5.950000,117.299517,1.486290,181.402525,-39.727664
5.960000,117.664071,1.525714,181.966303,-40.300697
5.970000,118.046696,1.567376,182.558029,-40.889825
5.980000,118.414197,1.608522,183.126365,-41.465507
5.990000,118.742708,1.646263,183.634404,-41.969060
6.000000,119.017189,1.679352,184.058887,-42.393898
6.010000,119.229813,1.706614,184.387708,-42.716996
6.020000,119.378250,1.727897,184.617264,-42.945974
6.030000,119.464252,1.743216,184.750266,-43.083725
6.040000,119.492143,1.752506,184.793399,-43.120482
6.050000,119.467899,1.756510,184.755905,-43.076616
6.060000,119.398737,1.756232,184.648946,-42.979672
6.070000,119.292486,1.751813,184.484630,-42.814438
6.080000,119.157328,1.744295,184.275610,-42.604563
6.090000,119.001623,1.734396,184.034814,-42.357461
6.100000,118.833620,1.723206,183.774999,-42.096834
6.110000,118.661344,1.711324,183.508575,-41.824171
6.120000,118.492395,1.699919,183.247299,-41.567705
6.130000,118.333793,1.689619,183.002022,-41.332806
6.140000,118.191871,1.680746,182.782540,-41.112795
6.150000,118.072013,1.674012,182.597181,-40.921539
6.160000,117.978855,1.670049,182.453114,-40.771633
6.170000,117.916532,1.669541,182.356732,-40.680419
6.180000,117.888795,1.672506,182.313836,-40.637163
6.190000,117.898742,1.679365,182.329220,-40.652236
6.200000,117.948459,1.690190,182.406107,-40.723473
6.210000,118.038740,1.705378,182.545725,-40.868614
6.220000,118.168249,1.724272,182.746010,-41.063750
6.230000,118.333068,1.746791,183.000901,-41.319192
6.240000,118.526627,1.772117,183.300237,-41.619376
6.250000,118.740073,1.799209,183.630329,-41.944922
6.260000,118.963550,1.827162,183.975935,-42.285864
6.270000,119.187348,1.855206,184.322036,-42.638143
6.280000,119.402982,1.882200,184.655511,-42.977558
6.290000,119.604186,1.907445,184.966672,-43.294419
6.300000,119.787057,1.930102,185.249480,-43.566284
6.310000,119.949907,1.950507,185.501325,-43.817900
6.320000,120.092856,1.968457,185.722395,-44.044125
6.330000,120.217412,1.984008,185.915019,-44.247319
6.340000,120.325937,1.997186,186.082853,-44.425682
6.350000,120.421232,2.007957,186.230225,-44.572671
6.360000,120.506288,2.016794,186.361764,-44.703888
6.370000,120.584007,2.023452,186.481955,-44.801884
6.380000,120.656999,2.028993,186.594837,-44.909031
6.390000,120.727667,2.033146,186.704124,-45.007122
6.400000,120.798076,2.036334,186.813011,-45.110346
6.410000,120.869891,2.038712,186.924072,-45.221233
6.420000,120.944586,2.040415,187.039587,-45.342092
6.430000,121.023352,2.041311,187.161398,-45.463801
6.440000,121.107143,2.041844,187.290980,-45.604250
6.450000,121.196583,2.041591,187.429297,-45.742540
6.460000,121.292014,2.040577,187.576880,-45.879145
6.470000,121.393441,2.039159,187.733737,-46.030620
6.480000,121.500452,2.037289,187.899227,-46.196200
6.490000,121.612178,2.034763,188.072011,-46.369182
6.500000,121.727209,2.031321,188.249906,-46.541774
6.510000,121.843475,2.027130,188.429709,-46.727374
6.520000,121.958033,2.021445,188.606872,-46.899550
6.530000,122.067243,2.014657,188.775764,-47.085476
6.540000,122.166524,2.005520,188.929302,-47.239712
6.550000,122.250303,1.993924,189.058864,-47.370171
6.560000,122.312394,1.979711,189.154889,-47.483489
6.570000,122.346314,1.961654,189.207345,-47.536868
6.580000,122.346430,1.939463,189.207524,-47.526807
6.590000,122.309580,1.913344,189.150536,-47.464710
6.600000,122.237309,1.883713,189.038770,-47.358027
6.610000,122.138813,1.851321,188.886447,-47.209640
6.620000,122.032986,1.817925,188.722786,-47.043461
6.630000,121.948521,1.786620,188.592161,-46.920471
6.640000,121.920117,1.760177,188.548235,-46.873343
6.650000,121.980529,1.741631,188.641662,-46.953859
6.660000,122.150271,1.733345,188.904167,-47.216380
6.670000,122.429942,1.735125,189.336674,-47.651020
6.680000,122.799401,1.744735,189.908039,-48.209614
6.690000,123.223688,1.759648,190.564195,-48.869741
6.700000,123.663143,1.775680,191.243808,-49.547340
6.710000,124.082364,1.789607,191.892128,-50.192570
6.720000,124.454890,1.799015,192.468237,-50.770058
6.730000,124.764280,1.802161,192.946706,-51.249038
6.740000,125.002583,1.798462,193.315238,-51.628630
6.750000,125.167859,1.787078,193.570836,-51.878512
6.760000,125.262167,1.768674,193.716682,-52.023892
6.770000,125.290570,1.743640,193.760607,-52.067191
6.780000,125.260719,1.713004,193.714444,-52.031128
6.790000,125.182704,1.677221,193.593793,-51.904038
6.800000,125.069026,1.638074,193.417991,-51.727077
6.810000,124.933849,1.596921,193.208942,-51.516875
6.820000,124.791762,1.555416,192.989206,-51.301651
6.830000,124.655978,1.514962,192.779218,-51.101981
6.840000,124.536062,1.475920,192.593768,-50.900130
6.850000,124.436603,1.439994,192.439956,-50.752262
6.860000,124.357895,1.406924,192.318234,-50.636710
6.870000,124.298726,1.376527,192.226730,-50.540056
6.880000,124.260601,1.349553,192.167771,-50.486178
6.890000,124.251385,1.326676,192.153519,-50.481537
6.900000,124.286298,1.309063,192.207511,-50.539005
6.910000,124.384643,1.298314,192.359600,-50.683933
6.920000,124.562433,1.296155,192.634550,-50.958355
6.930000,124.823978,1.302965,193.039028,-51.375024
6.940000,125.155789,1.316894,193.552170,-51.891437
6.950000,125.526243,1.335158,194.125073,-52.468869
6.960000,125.891267,1.353623,194.689580,-53.038273
6.970000,126.203709,1.367537,195.172768,-53.509201
6.980000,126.423128,1.373760,195.512096,-53.845733
6.990000,126.522898,1.369628,195.666391,-53.995476
7.000000,126.494655,1.354550,195.622714,-53.950660
7.010000,126.349577,1.329293,195.398352,-53.712427
7.020000,126.116531,1.297003,195.037948,-53.342257
7.030000,125.837915,1.261735,194.607071,-52.906348
7.040000,125.563150,1.228314,194.182149,-52.487448
7.050000,125.340184,1.200944,193.837335,-52.144228
7.060000,125.206588,1.183103,193.630730,-51.930032
7.070000,125.182878,1.177039,193.594062,-51.887832
7.080000,125.270027,1.183284,193.728838,-52.035212
7.090000,125.451858,1.199306,194.010038,-52.297305
7.100000,125.701097,1.223899,194.395483,-52.691262
7.110000,125.986902,1.253437,194.837478,-53.135905
7.120000,126.281655,1.285608,195.293311,-53.604601
7.130000,126.564741,1.317732,195.731100,-54.037921
7.140000,126.823322,1.349027,196.130994,-54.443651
7.150000,127.051030,1.378328,196.483142,-54.795800
7.160000,127.245135,1.405305,196.783323,-55.095961
7.170000,127.403920,1.429745,197.028883,-55.347104
7.180000,127.525189,1.451548,197.216423,-55.556911
7.190000,127.605799,1.469604,197.341086,-55.687322
7.200000,127.642970,1.483728,197.398571,-55.739350
7.210000,127.636585,1.494480,197.388695,-55.740110
7.220000,127.590794,1.501623,197.317880,-55.668311
7.230000,127.514586,1.506232,197.200026,-55.549045
7.240000,127.420792,1.509377,197.054974,-55.396996
7.250000,127.323882,1.512525,196.905105,-55.240213
7.260000,127.237543,1.517184,196.771582,-55.110985
7.270000,127.172858,1.524135,196.671548,-55.015524
7.280000,127.137761,1.534099,196.617270,-54.966129
7.290000,127.137481,1.547398,196.616837,-54.965268
7.300000,127.174895,1.564588,196.674697,-55.033885
7.310000,127.249848,1.584838,196.790612,-55.139065
7.320000,127.357893,1.608475,196.957701,-55.312348
7.330000,127.489753,1.634044,197.161622,-55.517450
7.340000,127.631891,1.660286,197.381437,-55.738848
7.350000,127.767669,1.685423,197.591416,-55.944900
7.360000,127.879739,1.707751,197.764731,-56.108680
7.370000,127.952343,1.726081,197.877013,-56.222175
7.380000,127.972450,1.739012,197.908108,-56.259578
7.390000,127.930588,1.745387,197.843368,-56.195436
7.400000,127.821220,1.744805,197.674233,-56.026429
7.410000,127.643239,1.737553,197.398987,-55.767284
7.420000,127.400427,1.723571,197.023481,-55.401866
7.430000,127.101811,1.703681,196.561674,-54.938827
7.440000,126.761606,1.679569,196.035551,-54.410984
7.450000,126.398327,1.652984,195.473742,-53.841751
7.460000,126.032986,1.626029,194.908747,-53.263799
7.470000,125.686252,1.601152,194.372525,-52.725901
7.480000,125.376077,1.580066,193.892843,-52.250482
7.490000,125.116137,1.563941,193.490849,-51.847741
7.500000,124.914874,1.553921,193.179598,-51.541656
7.510000,124.775484,1.550266,192.964032,-51.331768
7.520000,124.696024,1.552826,192.841149,-51.215034
7.530000,124.669072,1.561254,192.799467,-51.196412
7.540000,124.681391,1.573670,192.818519,-51.228236
7.550000,124.714318,1.588379,192.869440,-51.286811
7.560000,124.745424,1.603329,192.917545,-51.342845
7.570000,124.751178,1.616355,192.926443,-51.364764
7.580000,124.710041,1.625261,192.862826,-51.313822
7.590000,124.605143,1.628295,192.700601,-51.158094
7.600000,124.426203,1.624357,192.423873,-50.876231
7.610000,124.170637,1.613919,192.028642,-50.496887
7.620000,123.843503,1.597012,191.522734,-50.006275
7.630000,123.456877,1.574708,190.924819,-49.417637
7.640000,123.028882,1.548671,190.262929,-48.753731
7.650000,122.582329,1.521850,189.572339,-48.082651
7.660000,122.143003,1.495682,188.892927,-47.395207
7.670000,121.738309,1.473539,188.267071,-46.766730
7.680000,121.395899,1.457816,187.737538,-46.229170
7.690000,121.141657,1.451179,187.344356,-45.833825
7.700000,120.996867,1.455446,187.120439,-45.608573
7.710000,120.974145,1.471450,187.085299,-45.562342
7.720000,121.073003,1.499620,187.238182,-45.722197
7.730000,121.277353,1.537581,187.554208,-46.030314
7.740000,121.556035,1.582867,187.985186,-46.465531
7.750000,121.866543,1.631238,188.465385,-46.956016
7.760000,122.160970,1.677954,188.920712,-47.421609
7.770000,122.391836,1.718219,189.277744,-47.777538
7.780000,122.516821,1.748363,189.471033,-47.974485
7.790000,122.502764,1.764897,189.449293,-47.944335
7.800000,122.330181,1.766503,189.182395,-47.678123
7.810000,122.000128,1.753073,188.671972,-47.165426
7.820000,121.543200,1.727703,187.965337,-46.463785
7.830000,121.025878,1.695890,187.165304,-45.648747
7.840000,120.544995,1.666839,186.421624,-44.889142
7.850000,120.202143,1.650065,185.891405,-44.357316
7.860000,120.063690,1.651427,185.677291,-44.148651
7.870000,120.130209,1.670806,185.780161,-44.252775
7.880000,120.338669,1.703026,186.102542,-44.590170
7.890000,120.595863,1.739196,186.500291,-44.990455
7.900000,120.817990,1.772435,186.843807,-45.354648
7.910000,120.953441,1.797277,187.053281,-45.570080
7.920000,120.985609,1.811984,187.103029,-45.606764
7.930000,120.923945,1.818246,187.007666,-45.524454
7.940000,120.792146,1.817277,186.803840,-45.322477
7.950000,120.618783,1.811861,186.535736,-45.056532
7.960000,120.430617,1.804318,186.244739,-44.763000
7.970000,120.248923,1.796633,185.963751,-44.474758
7.980000,120.088235,1.790684,185.715248,-44.236304
7.990000,119.956387,1.786789,185.511347,-44.037404
8.000000,119.856379,1.785791,185.356686,-43.904510
8.010000,119.788536,1.786946,185.251766,-43.799456
8.020000,119.752298,1.790738,185.195725,-43.743285
8.030000,119.747418,1.797405,185.188179,-43.746489
8.040000,119.773924,1.806580,185.229170,-43.792827
8.050000,119.831486,1.818317,185.318189,-43.887380
8.060000,119.918436,1.832399,185.452655,-44.027536
8.070000,120.031137,1.848177,185.626947,-44.196834
8.080000,120.164018,1.864919,185.832446,-44.381175
8.090000,120.309758,1.882688,186.057832,-44.607283
8.100000,120.460151,1.900269,186.290413,-44.846095
8.110000,120.607231,1.916579,186.517871,-45.074213
8.120000,120.743974,1.931098,186.729343,-45.291703
8.130000,120.864704,1.942832,186.916050,-45.473348
8.140000,120.965248,1.951893,187.071540,-45.640177
8.150000,121.042634,1.957432,187.191217,-45.765497
8.160000,121.094947,1.958959,187.272119,-45.835574
8.170000,121.121043,1.956908,187.312476,-45.875977
8.180000,121.120012,1.951049,187.310881,-45.879922
8.190000,121.091191,1.940828,187.266310,-45.824567
8.200000,121.033890,1.926795,187.177694,-45.736143
8.210000,120.947153,1.908778,187.043557,-45.607706
8.220000,120.829758,1.886489,186.862006,-45.426419
8.230000,120.680107,1.860114,186.630573,-45.200908
8.240000,120.496128,1.829464,186.346052,-44.922308
8.250000,120.275556,1.794128,186.004939,-44.570820
8.260000,120.016084,1.754569,185.603668,-44.164561
8.270000,119.715982,1.710745,185.139563,-43.695325
8.280000,119.375137,1.662910,184.612450,-43.162865
8.290000,118.995986,1.611698,184.026096,-42.576295
8.300000,118.584516,1.558095,183.389762,-41.950217
8.310000,118.151315,1.502921,182.719821,-41.278913
8.320000,117.712290,1.448332,182.040873,-40.603539
8.330000,117.288722,1.395867,181.385830,-39.924252
8.340000,116.906138,1.348984,180.794167,-39.319120
8.350000,116.591683,1.310399,180.307866,-38.830239
8.360000,116.370741,1.282383,179.966182,-38.486553
8.370000,116.263263,1.266744,179.799968,-38.313785
8.380000,116.280336,1.264763,179.826372,-38.340107
8.390000,116.422012,1.276167,180.045471,-38.554766
8.400000,116.677598,1.300345,180.440733,-38.962956
8.410000,117.027574,1.334725,180.981967,-39.506718
8.420000,117.446509,1.376737,181.629846,-40.146370
8.430000,117.906515,1.424020,182.341241,-40.860324
8.440000,118.380408,1.473405,183.074111,-41.589946
8.450000,118.844118,1.522708,183.791234,-42.314243
8.460000,119.278215,1.569204,184.462561,-42.975757
8.470000,119.668363,1.611978,185.065920,-43.585200
8.480000,120.005196,1.649518,185.586829,-44.111798
8.490000,120.283890,1.680758,186.017827,-44.531760
8.500000,120.503082,1.705954,186.356805,-44.870402
8.510000,120.663875,1.724921,186.605470,-45.123999
8.520000,120.769075,1.737564,186.768162,-45.286164
8.530000,120.822675,1.744297,186.851052,-45.368491
8.540000,120.829669,1.745306,186.861869,-45.367736
8.550000,120.795896,1.741616,186.809639,-45.314831
8.560000,120.728182,1.733656,186.704921,-45.209306
8.570000,120.634689,1.722360,186.560334,-45.069276
8.580000,120.524837,1.708320,186.390449,-44.892984
8.590000,120.408923,1.692937,186.211190,-44.712740
8.600000,120.297355,1.677270,186.038651,-44.544798
8.610000,120.199356,1.662263,185.887095,-44.403536
8.620000,120.121288,1.648127,185.766365,-44.277166
8.630000,120.065683,1.635913,185.680372,-44.202471
8.640000,120.030702,1.624949,185.626274,-44.149063
8.650000,120.010576,1.614928,185.595149,-44.113358
8.660000,119.997225,1.605447,185.574502,-44.093752
8.670000,119.981904,1.595666,185.550808,-44.070861
8.680000,119.956695,1.585068,185.511824,-44.038042
8.690000,119.915585,1.573065,185.448247,-43.980412
8.700000,119.855000,1.559179,185.354554,-43.881498
8.710000,119.773916,1.543404,185.229158,-43.739720
8.720000,119.673528,1.526670,185.073908,-43.589784
8.730000,119.556849,1.508892,184.893466,-43.414523
8.740000,119.428877,1.490652,184.695558,-43.221573
8.750000,119.296996,1.472750,184.491605,-43.022238
8.760000,119.171246,1.455870,184.297134,-42.815751
8.770000,119.064506,1.441902,184.132062,-42.649272
8.780000,118.992163,1.432102,184.020185,-42.535871
8.790000,118.970596,1.428025,183.986832,-42.500989
8.800000,119.014633,1.431046,184.054934,-42.567934
8.810000,119.134458,1.441963,184.240243,-42.747424
8.820000,119.332872,1.461217,184.547087,-43.054758
8.830000,119.604171,1.488072,184.966649,-43.475626
8.840000,119.934635,1.521142,185.477707,-43.988560
8.850000,120.304544,1.558456,186.049769,-44.562825
8.860000,120.690955,1.597717,186.647349,-45.162598
8.870000,121.070300,1.636447,187.234002,-45.745745
8.880000,121.421032,1.672710,187.776405,-46.289733
8.890000,121.725511,1.704805,188.247279,-46.772685
8.900000,121.970833,1.730884,188.626668,-47.152704
8.910000,122.149158,1.750442,188.902445,-47.434148
8.920000,122.257784,1.762757,189.070435,-47.596480
8.930000,122.298744,1.768181,189.133779,-47.653767
8.940000,122.278053,1.767359,189.101780,-47.620798
8.950000,122.204883,1.761153,188.988623,-47.512040
8.960000,122.090303,1.750508,188.811427,-47.339312
8.970000,121.945600,1.736181,188.587644,-47.103720
8.980000,121.780532,1.719782,188.332369,-46.847901
8.990000,121.602324,1.701989,188.056772,-46.577508
9.000000,121.415603,1.683134,187.768010,-46.288679
9.010000,121.223825,1.663441,187.471427,-45.975489
9.020000,121.031726,1.644437,187.174348,-45.688794
9.030000,120.847391,1.625770,186.889276,-45.386155
9.040000,120.683084,1.609252,186.635177,-45.114286
9.050000,120.553407,1.596743,186.434632,-44.917915
9.060000,120.470838,1.588570,186.306941,-44.778776
9.070000,120.440587,1.585450,186.260157,-44.716131
9.080000,120.457319,1.587368,186.286033,-44.743551
9.090000,120.505677,1.592426,186.360819,-44.815004
9.100000,120.564551,1.599030,186.451867,-44.913585
9.110000,120.612873,1.604854,186.526597,-44.989811
9.120000,120.634727,1.608745,186.560394,-45.035187
9.130000,120.621642,1.609387,186.540157,-45.014821
9.140000,120.572518,1.606863,186.464188,-44.938160
9.150000,120.492027,1.601660,186.339709,-44.818210
9.160000,120.387692,1.594180,186.178355,-44.656017
9.170000,120.266939,1.585323,185.991613,-44.474128
9.180000,120.135185,1.575477,185.787856,-44.275550
9.190000,119.995275,1.564698,185.571488,-44.053795
9.200000,119.847855,1.553589,185.343503,-43.831417
9.210000,119.693035,1.541896,185.104076,-43.591938
9.220000,119.532941,1.530273,184.856492,-43.354860
9.230000,119.373712,1.518787,184.610246,-43.102182
9.240000,119.226532,1.509162,184.382634,-42.878453
9.250000,119.107365,1.502477,184.198343,-42.686882
9.260000,119.034925,1.500754,184.086315,-42.567522
9.270000,119.027087,1.505920,184.074194,-42.559548
9.280000,119.096457,1.518431,184.181473,-42.649940
9.290000,119.246633,1.539456,184.413720,-42.882852
9.300000,119.470503,1.567838,184.759932,-43.225132
9.310000,119.751794,1.602400,185.194946,-43.667610
9.320000,120.069059,1.640498,185.685593,-44.149310
9.330000,120.400269,1.680482,186.197805,-44.657664
9.340000,120.726825,1.720624,186.702822,-45.169183
9.350000,121.035549,1.759309,187.180261,-45.652446
9.360000,121.318860,1.795552,187.618398,-46.090481
9.370000,121.574048,1.829164,188.013044,-46.490171
9.380000,121.801743,1.860024,188.365171,-46.852664
9.390000,122.004339,1.888312,188.678485,-47.187353
9.400000,122.184722,1.913429,188.957445,-47.465801
9.410000,122.345603,1.935990,189.206246,-47.714161
9.420000,122.489451,1.956117,189.428705,-47.936274
9.430000,122.618314,1.973903,189.627990,-48.135180
9.440000,122.733718,1.989658,189.806461,-48.324505
9.450000,122.836698,2.002930,189.965720,-48.483610
9.460000,122.927979,2.013860,190.106884,-48.619173
9.470000,123.008176,2.022584,190.230908,-48.737697
9.480000,123.077721,2.029344,190.338459,-48.850639
9.490000,123.136881,2.033782,190.429949,-48.942232
9.500000,123.185586,2.035756,190.505271,-49.006655
9.510000,123.223666,2.035006,190.564161,-49.032915
9.520000,123.250625,2.032688,190.605853,-49.074720
9.530000,123.265511,2.028024,190.628874,-49.097901
9.540000,123.267315,2.021067,190.631663,-49.106365
9.550000,123.254746,2.011496,190.612226,-49.087245
9.560000,123.226185,1.999332,190.568056,-49.043402
9.570000,123.179595,1.984338,190.496005,-48.966271
9.580000,123.112664,1.966508,190.392498,-48.857715
9.590000,123.022867,1.945955,190.253628,-48.724823
9.600000,122.907692,1.922455,190.075510,-48.558041
9.610000,122.765187,1.895503,189.855129,-48.332513
9.620000,122.594738,1.865929,189.591530,-48.079984
9.630000,122.397944,1.833347,189.287191,-47.770023
9.640000,122.179830,1.798532,188.949879,-47.415655
9.650000,121.949852,1.763030,188.594220,-47.053417
9.660000,121.722433,1.727984,188.242519,-46.689101
9.670000,121.516661,1.695665,187.924295,-46.368771
9.680000,121.354428,1.668090,187.673403,-46.121296
9.690000,121.257283,1.647084,187.523169,-45.969402
9.700000,121.242348,1.634268,187.500073,-45.939969
9.710000,121.318457,1.630824,187.617774,-46.063333
9.720000,121.483972,1.636332,187.873742,-46.326060
9.730000,121.726630,1.649727,188.249011,-46.714312
9.740000,122.026017,1.668578,188.712009,-47.174208
9.750000,122.358016,1.690682,189.225443,-47.673587
9.760000,122.698934,1.714321,189.752668,-48.202665
9.770000,123.028689,1.737381,190.262631,-48.724821
9.780000,123.332639,1.757760,190.732686,-49.190094
9.790000,123.601916,1.774969,191.149121,-49.606630
9.800000,123.832815,1.788647,191.506205,-49.974363
9.810000,124.025593,1.798217,191.804334,-50.272135
9.820000,124.182890,1.804178,192.047592,-50.520351
9.830000,124.308236,1.806551,192.241439,-50.713724
9.840000,124.405141,1.805615,192.391300,-50.857727
9.850000,124.476238,1.801718,192.501251,-50.962045
9.860000,124.522555,1.795211,192.572880,-51.039224
9.870000,124.543584,1.785726,192.605402,-51.072009
9.880000,124.537509,1.773395,192.596006,-51.068468
9.890000,124.501390,1.757796,192.540148,-51.013074
9.900000,124.431813,1.738737,192.432549,-50.900561
9.910000,124.325983,1.716458,192.268884,-50.742752
9.920000,124.182747,1.690660,192.047370,-50.521382
9.930000,124.004113,1.662433,191.771114,-50.272245
9.940000,123.796730,1.631136,191.450398,-49.939723
9.950000,123.573051,1.599196,191.104482,-49.592213
9.960000,123.352335,1.568328,190.763146,-49.248587
9.970000,123.160072,1.541027,190.465814,-48.948549
9.980000,123.025491,1.520089,190.257686,-48.737820
9.990000,122.976789,1.508296,190.182368,-48.665863
